User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
AvonInsider;124380;2017-09-29 15:40:20;2017-05-17 15:08:24;135;1.4814814814814814;200;13601;7246;36.23;68.005;154.42222222222222;0.0012415357953225778
innovatebanking;124315;2017-10-03 02:00:39;2017-08-08 02:10:07;55;3.6363636363636362;200;429;348;1.74;2.145;14.127272727272727;0.00011364093413725396
AutoCAD;124286;2017-10-03 15:26:26;2017-05-15 17:42:28;140;1.4285714285714286;200;1681;4064;20.32;8.405;41.035714285714285;0.0003301716547778051
Glassdoor;124176;2017-10-03 16:27:53;2017-09-19 15:02:07;14;14.285714285714286;200;294;386;1.93;1.47;48.57142857142857;0.0003911498886373258
vitaminwater;124141;2017-10-03 03:29:29;2017-07-11 18:42:00;83;2.4096385542168677;200;606;179;0.895;3.03;9.457831325301205;7.618620218381683e-05
VictoryBeer;124141;2017-10-03 15:37:01;2017-09-11 13:57:17;22;9.090909090909092;200;208;803;4.015;1.04;45.95454545454545;0.0003701802422611825
SpotifyUSA;124088;2017-10-02 17:15:29;2017-01-10 16:00:26;265;0.7547169811320755;200;106767;12901;64.505;533.835;451.57735849056604;0.0036391702540984304
GetSpectrum;124019;2017-10-02 02:00:04;2017-08-20 21:00:05;42;4.761904761904762;200;3144;1788;8.94;15.72;117.42857142857143;0.0009468595249806194
AustinArmy;123832;2017-06-01 12:44:44;2015-01-24 15:26:01;858;0.2296037296037296;197;3781271;4009;20.3502538071066;19194.269035532994;4411.748251748252;0.035626883614479715
FlyingDog;123816;2017-10-03 16:00:19;2017-09-13 21:59:23;19;10.526315789473685;200;6245;6430;32.15;31.225;667.1052631578948;0.0053878760673733185
TeamGaspari;123799;2017-10-02 20:04:38;2017-07-07 19:30:01;87;2.2988505747126435;200;592;842;4.21;2.96;16.482758620689655;0.00013314129048449223
citrix;123779;2017-10-03 14:34:20;2017-08-23 22:41:02;40;5.0;200;1392;1388;6.94;6.96;69.5;0.0005614845813910276
Amtrak;123660;2017-10-03 16:35:46;2017-09-26 00:02:39;7;28.571428571428573;200;229;710;3.55;1.145;134.14285714285714;0.001084771608789076
MossyOak;123568;2017-10-03 14:39:09;2017-01-10 14:44:58;265;0.7547169811320755;200;2608;5715;28.575;13.04;31.407547169811323;0.0002541721737813295
skullcandy;123512;2017-10-02 22:19:04;2017-08-18 15:59:03;45;4.444444444444445;200;316;1850;9.25;1.58;48.13333333333334;0.00038970572360040595
thehundreds;123441;2017-10-03 07:00:06;2017-09-13 16:32:12;19;10.368421052631579;197;244245;2550;12.944162436548224;1239.8223350253807;12989.21052631579;0.10522606367670215
ElizandJames;122818;2017-10-02 16:06:37;2017-06-22 21:40:23;101;1.9801980198019802;200;36754;3087;15.435;183.77;394.46534653465346;0.003211787739050086
pier1;122713;2017-10-03 15:00:17;2017-08-13 22:36:22;50;4.0;200;270;953;4.765;1.35;24.46;0.0001993268846821445
CBRE;122541;2017-10-03 15:07:01;2017-06-20 18:55:55;104;1.9230769230769231;200;3440;1066;5.33;17.2;43.32692307692308;0.00035357082998280643
BabiesRUs;122436;2017-10-03 14:48:25;2017-08-17 20:04:51;46;4.3478260869565215;200;117;259;1.295;0.585;8.173913043478262;6.6760699822587e-05
Cricketnation;122347;2017-09-29 15:30:02;2017-04-04 21:43:00;177;1.1299435028248588;200;2748;13218;66.09;13.74;90.20338983050848;0.0007372750441817821
Mountsplus;121941;2017-09-30 03:30:16;2017-04-13 02:08:41;170;1.1764705882352942;200;794;2400;12.0;3.97;18.788235294117648;0.000154076441017522
PalazzoVegas;121946;2017-10-02 19:45:36;2017-07-20 20:50:04;73;2.73972602739726;200;565;1513;7.565;2.825;28.465753424657535;0.0002334291688506186
Chubbies;121355;2017-10-02 02:44:58;2017-07-24 16:32:23;69;2.898550724637681;200;4274;11536;57.68;21.37;229.1304347826087;0.0018881004885056955
DuggalNYC;121278;2017-10-02 23:47:48;2016-09-19 22:43:59;378;0.5291005291005291;200;127394;1953;9.765;636.97;342.1878306878307;0.0028215161091692696
NeweggHotDeals;121251;2017-10-02 21:30:08;2017-08-31 22:00:18;31;6.451612903225806;200;219;728;3.64;1.095;30.548387096774192;0.00025194338270838335
CiscoCollab;121249;2017-10-03 15:08:01;2017-07-25 19:08:01;69;2.898550724637681;200;1528;1659;8.295;7.64;46.18840579710145;0.0003809384473034949
GamecenterHQ;121119;2017-09-01 19:33:22;2013-09-09 17:00:23;1453;0.13695801789401238;199;414;917;4.608040201005025;2.080402010050251;0.9160357880247763;7.563105607087049e-06
MonsterProducts;121005;2017-10-02 20:41:25;2017-08-04 22:14:18;58;3.4482758620689653;200;9526;460;2.3;47.63;172.17241379310346;0.0014228537150787444
MyEscapeToday;120995;2017-09-15 19:40:40;2014-03-27 12:01:18;1268;0.15772870662460567;200;12245;683;3.415;61.225;10.195583596214512;8.42645034605935e-05
LeftHandBrewing;120633;2017-10-02 23:00:39;2017-07-22 18:21:37;72;2.7777777777777777;200;628;3569;17.845;3.14;58.291666666666664;0.00048321493013244024
oskarblues;120316;2017-10-01 00:55:02;2017-06-14 18:13:06;108;1.8518518518518519;200;1684;3851;19.255;8.42;51.25;0.0004259616343628445
IMDbTV;120283;2016-09-19 16:44:04;2016-02-05 23:55:33;226;0.8849557522123894;200;7471;3345;16.725;37.355;47.858407079646014;0.00039788172127105254
BBSuppsPlus;120269;2017-10-03 09:20:02;2015-07-11 14:16:01;814;0.2457002457002457;200;4;110;0.55;0.02;0.14004914004914007;1.164465822856597e-06
FFloatables;120223;2017-10-03 16:16:54;2017-09-28 22:46:37;4;50.0;200;49;95;0.475;0.245;36.0;0.0002994435340991324
ToshibaUSA;120000;2017-10-03 15:00:02;2017-02-16 16:00:04;228;0.8771929824561403;200;692;716;3.58;3.46;6.175438596491228;5.1461988304093566e-05
eringargan;119777;2017-09-25 02:32:00;2017-01-03 21:42:00;264;0.7575757575757576;200;2827;928;4.64;14.135;14.22348484848485;0.00011874971696139367
HisCornerstone;119464;2017-10-03 10:51:49;2017-07-30 12:12:44;64;3.125;200;1594;3169;15.845;7.97;74.421875;0.0006229648680774124
GIGABYTEUSA;119375;2017-10-02 21:53:15;2017-06-02 04:46:14;122;1.639344262295082;200;3650;1501;7.505;18.25;42.221311475409834;0.0003536863788516007
CYBERPOWERPC;119223;2017-10-02 23:13:24;2017-08-04 02:56:29;59;3.389830508474576;200;34110;1543;7.715;170.55;604.2881355932203;0.0050685533461934384
StudentUniverse;119121;2017-10-03 14:21:01;2017-07-24 13:20:37;71;2.8028169014084505;199;66;285;1.4321608040201006;0.3316582914572864;4.943661971830986;4.15011792364989e-05
comcastbusiness;119478;2017-10-03 16:45:58;2017-09-22 20:30:23;10;20.0;200;267;555;2.775;1.335;82.2;0.0006879927685431628
NickBreaks;119045;2017-08-07 19:00:02;2015-10-15 15:39:39;662;0.2990936555891239;198;3486;5482;27.68686868686869;17.606060606060606;13.546827794561935;0.00011379585698317388
NikeSF;118739;2017-10-01 22:29:24;2017-09-01 21:04:30;30;6.666666666666667;200;5818;817;4.085;29.09;221.16666666666669;0.0018626286785863675
Klondikebar;118634;2017-09-29 15:40:17;2017-06-30 16:45:25;90;2.2222222222222223;200;47;206;1.03;0.235;2.811111111111111;2.369566153978717e-05
RedHatNews;118642;2017-10-03 16:34:10;2017-09-19 13:19:07;14;14.285714285714286;200;2309;1118;5.59;11.545;244.78571428571428;0.002063229836699603
GUNNAROptiks;118284;2017-10-02 23:26:39;2017-09-02 00:38:22;30;6.666666666666667;200;4878;1291;6.455;24.39;205.63333333333333;0.0017384712499859095
Wilhelmina;118225;2017-10-02 14:56:20;2017-03-02 18:47:17;213;0.9389671361502347;200;53643;8916;44.58;268.215;293.70422535211264;0.0024842818807537547
nytrealestate;118159;2017-10-03 16:05:34;2017-09-20 18:48:10;12;16.666666666666668;200;292;250;1.25;1.46;45.166666666666664;0.00038225329146884
occmakeup;117972;2017-10-03 16:30:58;2017-08-10 21:31:35;53;3.7735849056603774;200;4595;1179;5.895;22.975;108.94339622641509;0.0009234682486218347
CrowdTBlogger;117848;2015-07-04 17:42:40;2015-05-04 17:23:48;61;3.0491803278688523;186;609;245;1.3172043010752688;3.274193548387097;14.0;0.00011879709456248727
NewMusicSingle;117804;2017-09-29 05:30:49;2017-09-17 03:37:19;12;16.666666666666668;200;42;111;0.555;0.21;12.75;0.00010823062035244983
LLPJMadrigal;117674;2017-10-03 07:51:58;2017-02-14 03:24:39;231;0.8614718614718615;199;4937;2728;13.708542713567839;24.809045226130653;33.18181818181819;0.00028198088092372305
KILLCLIFF;117660;2017-10-03 14:40:46;2017-08-12 18:28:00;51;3.9215686274509802;200;54439;767;3.835;272.195;1082.4705882352941;0.009199988001319855
BlurbBooks;117446;2017-10-03 16:44:32;2017-08-10 18:11:10;53;3.7735849056603774;200;449;277;1.385;2.245;13.69811320754717;0.00011663328855429022
RogueAles;117428;2017-10-02 15:45:43;2017-08-14 02:28:45;49;4.081632653061225;200;505;1650;8.25;2.525;43.9795918367347;0.00037452389410306484
Informatica;117399;2017-10-02 17:20:28;2017-08-08 21:33:56;54;3.7037037037037037;200;14187;921;4.605;70.935;279.77777777777777;0.002383135953268578
CoorsLight;117380;2017-10-03 03:07:27;2017-08-22 03:18:34;41;4.878048780487805;200;125;354;1.77;0.625;11.682926829268293;9.953081299427751e-05
NYNYVegas;117286;2017-10-03 02:19:14;2017-05-18 20:52:31;137;1.4598540145985401;200;85029;3376;16.88;425.145;645.2919708029196;0.005501866981591321
Popsicle;117189;2017-09-27 20:38:25;2017-06-20 20:30:53;99;2.0202020202020203;200;39;224;1.12;0.195;2.6565656565656566;2.2669070105262923e-05
SanDisk;116754;2017-09-30 15:00:02;2017-05-08 20:12:28;144;1.3888888888888888;200;1478;2580;12.9;7.39;28.180555555555557;0.00024136693865354128
TrojanCondoms;116543;2017-10-02 15:21:15;2017-02-13 02:51:28;231;0.8658008658008658;200;4754;7087;35.435;23.77;51.259740259740255;0.00043983542777979164
PaneraiOfficial;116489;2017-10-02 10:25:24;2016-05-26 10:28:22;493;0.3995943204868154;197;2922;6874;34.89340101522843;14.83248730964467;19.870182555780932;0.0001705756127684239
CAinc;116293;2017-10-03 15:17:13;2017-09-20 00:07:14;13;15.384615384615385;200;4006;1679;8.395;20.03;437.30769230769226;0.0037603956584462716
worldmarket;116268;2017-10-03 15:36:45;2017-09-11 19:00:06;21;9.523809523809524;200;1242;502;2.51;6.21;83.04761904761905;0.0007142775230297162
StackModelsInc;115737;2017-10-03 05:43:38;2017-09-27 01:17:04;6;33.333333333333336;200;12514;55;0.275;62.57;2094.833333333333;0.01809994499022208
Team_Optimum;115548;2017-10-02 22:46:40;2017-07-11 21:03:01;83;2.4096385542168677;200;405;1532;7.66;2.025;23.33734939759036;0.00020197103712388235
CheapTweet;115484;2017-05-04 23:24:37;2016-03-02 19:45:03;428;0.4672897196261682;200;82;174;0.87;0.41;0.5981308411214953;5.179339485309612e-06
Craig_Albert;115462;2017-10-03 04:02:13;2017-07-16 16:00:56;78;2.5641025641025643;200;418;115;0.575;2.09;6.833333333333333;5.918253047178581e-05
RecordTogether;115296;2016-04-21 20:45:38;2014-04-17 17:10:52;735;0.2680272108843537;197;491;846;4.2944162436548226;2.4923857868020303;1.8190476190476192;1.577719625180075e-05
Seagate;115778;2017-10-03 16:35:08;2017-09-12 22:44:39;20;10.0;200;241;715;3.575;1.205;47.8;0.00041285909240097425
boostmobile;115091;2017-10-03 13:00:05;2017-07-31 18:19:49;63;3.1746031746031744;200;4939;4354;21.77;24.695;147.5079365079365;0.0012816635228465867
USAA;115084;2017-10-03 16:05:07;2017-05-04 11:00:04;152;1.3157894736842106;200;11952;23539;117.695;59.76;233.49342105263156;0.002028895598455316
Safer_Online;114984;2017-10-03 16:00:02;2017-08-02 16:25:14;61;3.278688524590164;200;1077;946;4.73;5.385;33.16393442622951;0.00028842216679041875
dish;114984;2017-10-03 01:00:05;2017-02-08 17:06:46;236;0.847457627118644;200;820;1202;6.01;4.1;8.567796610169491;7.451294623747209e-05
BofA_Help;114992;2017-10-03 16:45:50;2017-10-02 19:38:47;1;200.0;200;0;5;0.025;0.0;5.0;4.3481285654654234e-05
KatapultEnt;114779;2017-10-03 16:15:10;2017-09-20 20:37:15;12;16.666666666666668;200;133;19;0.095;0.665;12.666666666666668;0.00011035700491088673
InVisionApp;114714;2017-10-03 16:45:14;2017-09-27 10:42:36;6;33.333333333333336;200;522;1419;7.095;2.61;323.5;0.00282005683700333
7eleven;114687;2017-10-03 01:40:00;2017-09-18 14:53:32;14;14.285714285714286;200;154;1223;6.115;0.77;98.35714285714286;0.0008576137038822435
bmsnews;114554;2017-10-03 15:19:00;2017-08-15 11:00:02;49;4.081632653061225;200;3797;7923;39.615;18.985;239.18367346938777;0.002087955666929027
Columbia1938;114515;2017-10-02 16:45:26;2017-09-05 15:56:11;27;7.407407407407407;200;146;754;3.77;0.73;33.333333333333336;0.0002910826820358323
AmericanFunds;114492;2017-10-03 01:25:03;2017-07-27 01:30:01;67;2.985074626865672;200;997;2377;11.885;4.985;50.35820895522388;0.00043984041640659507
merrelloutside;114397;2017-10-02 12:22:51;2017-06-16 18:43:56;107;1.8691588785046729;200;215;1336;6.68;1.075;14.495327102803738;0.0001267107275785531
nestbedding;114331;2017-10-03 16:21:16;2017-09-27 17:42:07;5;40.0;200;3993;26254;131.27;19.965;6049.400000000001;0.052911283903753145
hardwear;114292;2017-10-03 15:55:24;2016-08-31 20:00:01;397;0.5037783375314862;200;2751;13147;65.735;13.755;40.04534005037783;0.00035037745468079857
followerwonk;114209;2017-09-15 17:38:57;2015-12-02 16:01:12;653;0.30627871362940273;200;79;307;1.535;0.395;0.5911179173047474;5.175756002633307e-06
TuneCore;114120;2017-10-03 15:48:52;2017-08-22 14:43:56;42;4.761904761904762;200;430;933;4.665;2.15;32.45238095238095;0.000284370670806002
DeschutesBeer;114081;2017-10-02 21:32:15;2017-09-17 00:33:11;15;13.333333333333334;200;125;696;3.48;0.625;54.733333333333334;0.0004797760655440725
Akamai;114016;2017-10-03 14:09:02;2017-07-13 12:26:25;82;2.4390243902439024;200;1171;1214;6.07;5.855;29.085365853658537;0.0002550989848236961
apegames;113638;2017-09-29 20:00:50;2017-04-15 20:08:52;166;1.2048192771084338;200;436;620;3.1;2.18;6.361445783132529;5.597991678076461e-05
sparkfun;113651;2017-10-02 20:49:02;2017-07-21 15:32:13;73;2.73972602739726;200;1577;3257;16.285;7.885;66.21917808219177;0.000582653721323981
ChevyTrucks;113369;2017-10-01 18:06:19;2017-04-27 16:19:47;157;1.2738853503184713;200;3674;14590;72.95;18.37;116.3312101910828;0.0010261289258181937
7UP;113336;2017-10-03 15:19:17;2016-08-17 18:16:44;411;0.48661800486618007;200;279;727;3.635;1.395;2.4476885644768855;2.1596743880822383e-05
joelandcompany;113312;2017-08-28 10:52:51;2016-08-22 20:33:58;370;0.5405405405405406;200;16;71;0.355;0.08;0.23513513513513515;2.0751123899951915e-06
Casper;112606;2017-10-03 16:45:50;2017-09-22 13:07:38;11;18.181818181818183;200;633;1397;6.985;3.165;184.54545454545456;0.0016388598702152155
CENTURY21;112550;2017-10-03 14:35:48;2017-09-08 20:35:40;24;8.333333333333334;200;92;188;0.94;0.46;11.666666666666666;0.00010365763364430623
CaterpillarInc;112437;2017-10-03 14:53:05;2017-07-26 14:28:05;69;2.898550724637681;200;1403;4793;23.965;7.015;89.79710144927536;0.0007986436977976588
Topps;112405;2017-10-03 16:13:10;2017-09-19 16:53:04;13;15.384615384615385;200;4923;3552;17.76;24.615;651.9230769230769;0.005799769377902023
BAESystemsInc;112376;2017-09-29 15:55:39;2017-05-06 15:01:17;146;1.36986301369863;200;1565;3422;17.11;7.825;34.157534246575345;0.00030395755540840876
mPowerTechInc;112246;2016-11-19 02:53:51;2014-05-05 04:06:09;928;0.07650862068965517;71;324424;8104;114.14084507042253;4569.352112676056;358.32758620689657;0.003192341697761137
NAR_Research;112163;2017-10-03 16:35:44;2017-09-07 18:02:43;25;8.0;200;2620;1008;5.04;13.1;145.12;0.0012938312990915008
Imperva;111843;2017-10-03 15:48:58;2017-09-14 14:46:35;19;10.526315789473685;200;368;137;0.685;1.84;26.57894736842105;0.0002376451576622681
IntelSoftware;111843;2017-10-03 16:30:13;2017-08-14 18:35:07;49;4.081632653061225;200;3836;3639;18.195;19.18;152.55102040816325;0.0013639746824402354
potterybarn;111812;2017-10-03 15:40:12;2017-09-09 15:59:04;23;8.695652173913043;200;227;855;4.275;1.135;47.04347826086956;0.0004207372935004254
MonsantoCo;111642;2017-10-02 00:33:04;2017-07-21 17:54:56;72;2.7777777777777777;200;1815;3704;18.52;9.075;76.65277777777777;0.0006865944517097308
Rackspace;111605;2017-10-03 15:25:01;2017-09-28 16:01:26;4;50.0;200;400;116;0.58;2.0;129.0;0.0011558621925540971
SimplyHired;111569;2017-09-25 20:15:07;2016-05-06 15:30:25;507;0.39250493096646943;199;913;849;4.266331658291457;4.5879396984924625;3.47534516765286;3.114973843677778e-05
MlifeRewards;111387;2017-10-03 02:21:06;2017-04-03 17:36:00;182;1.098901098901099;200;84913;2185;10.925;424.565;478.56043956043953;0.004296376054301126
