User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
ZoyaNailPolish;164863;2017-10-03 15:02:35;2017-08-14 20:19:31;49;4.081632653061225;200;795;4287;21.435;3.975;103.71428571428572;0.0006290937670325405
BagSnob;163967;2017-10-03 14:33:20;2017-06-21 19:56:03;103;1.941747572815534;200;13477;477;2.385;67.385;135.47572815533982;0.0008262377683030111
IBMAnalytics;163950;2017-10-03 14:41:12;2017-08-23 16:03:04;40;5.0;200;5273;1060;5.3;26.365;158.325;0.000965690759377859
burtonsnowboard;163255;2017-10-02 16:00:40;2017-06-05 17:15:36;118;1.694915254237288;200;1781;8279;41.395;8.905;85.25423728813558;0.0005222151682223244
firstround;163438;2017-10-03 16:11:12;2017-07-19 17:16:27;75;2.6666666666666665;200;2573;2989;14.945;12.865;74.16;0.0004537500458889609
Skyscanner;162844;2017-10-03 12:02:44;2017-09-19 15:45:15;13;15.384615384615385;200;1870;322;1.61;9.35;168.6153846153846;0.0010354411867516435
Orbitz;162518;2017-10-03 14:52:46;2017-08-28 22:24:44;35;5.714285714285714;200;101;222;1.11;0.505;9.228571428571428;5.67849187694374e-05
DIESEL;162426;2017-09-22 11:22:30;2017-03-21 16:11:06;184;1.0869565217391304;200;1265;3949;19.745;6.325;28.33695652173913;0.0001744607176298076
McDonaldsCorp;161657;2017-10-03 16:33:29;2017-10-02 23:33:27;1;200.0;200;29;111;0.555;0.145;140.0;0.0008660311647500572
AthIeteVids;160365;2017-10-03 16:22:59;2017-06-25 17:30:07;99;2.01010101010101;199;15930;33630;168.99497487437185;80.05025125628141;500.6060606060606;0.0031216665769093046
HackiPhone;159647;2017-10-03 16:30:09;2017-09-09 16:30:06;24;8.333333333333334;200;27494;147;0.735;137.47;1151.7083333333333;0.007214093176403774
BellaTerranoLtd;160789;2017-09-21 10:11:33;2017-06-27 18:45:13;85;2.3529411764705883;200;1422;673;3.365;7.11;24.647058823529413;0.0001532882151361686
RoundTeam;159709;2017-09-26 21:33:31;2017-01-07 19:11:01;262;0.7633587786259542;200;105;129;0.645;0.525;0.8931297709923665;5.592231940544155e-06
