User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
KylieJenner 22949501 "2017-09-20 18:43:53" "2017-06-22 22:04:48" 89 2.2134831460674156 197 227453 1117642 5673.309644670051 1154.5837563451776 15113.426966292136 0.0006585514415451619
chrisbrown 23045524 "2017-09-23 23:53:06" "2017-06-09 04:33:53" 106 1.8867924528301887 200 486398 1462837 7314.185 2431.99 18389.009433962266 0.0007979427776935021
TheEconomist 22001713 "2017-09-23 23:46:00" "2017-09-21 20:57:46" 2 100.0 200 16258 21734 108.67 81.29 18996.0 0.0008633873189782996
davidguetta 21915361 "2017-09-21 15:56:12" "2017-06-01 18:14:37" 111 1.8018018018018018 200 743129 214649 1073.245 3715.645 8628.63063063063 0.00039372523366740936
aamir_khan 21914405 "2017-09-20 12:37:38" "2015-06-05 17:18:52" 837 0.23894862604540024 200 481801 2023258 10116.29 2409.005 2992.9020310633214 0.00013657236101383185
Eminem 21255024 "2017-09-20 14:10:15" "2015-06-02 04:05:08" 841 0.23662306777645659 199 690720 1450389 7288.386934673367 3470.954773869347 2545.908442330559 0.00011977913750323495
BBCWorld 21307816 "2017-09-23 23:57:32" "2017-09-21 04:41:39" 2 100.0 200 35494 44698 223.49 177.47 40096.0 0.0018817508091866384
AvrilLavigne 21234331 "2017-09-09 22:55:42" "2016-05-12 23:19:44" 484 0.41115702479338845 199 410976 1073549 5394.718592964824 2065.2060301507536 3067.2004132231405 0.0001444453518796114
NICKIMINAJ 21148765 "2017-09-23 18:45:31" "2017-08-24 04:25:07" 30 6.666666666666667 200 688295 1872532 9362.66 3441.475 85360.9 0.004036212043587415
PMOIndia 21061124 "2017-09-23 14:35:07" "2017-09-06 14:10:30" 17 11.764705882352942 200 195452 727550 3637.75 977.26 54294.23529411765 0.002577936262761553
edsheeran 20448424 "2017-07-17 19:16:43" "2017-03-03 15:39:58" 136 1.4705882352941178 200 1234555 5708693 28543.465 6172.775 51053.29411764706 0.0024966860095255784
POTUS 20377713 "2017-09-23 21:17:11" "2017-08-24 17:13:54" 30 6.666666666666667 200 1627960 19841 99.205 8139.8 54926.700000000004 0.002695430051448855
deepikapadukone 20395293 "2017-09-23 19:44:39" "2017-03-13 13:57:05" 194 1.0309278350515463 200 127565 702885 3514.425 637.825 4280.670103092783 0.00020988519768226833
akshaykumar 20536187 "2017-09-23 16:16:13" "2017-08-11 05:38:15" 43 4.651162790697675 200 168969 1204552 6022.76 844.845 31942.3488372093 0.0015554177042315257
blakeshelton 20198018 "2017-09-23 12:21:16" "2017-04-12 02:07:17" 164 1.2195121951219512 200 181851 743857 3719.285 909.255 5644.560975609756 0.0002794611320580938
NatGeo 19722567 "2017-09-23 22:02:03" "2017-09-10 08:00:08" 13 15.384615384615385 200 79989 203684 1018.42 399.945 21821.0 0.0011063975597091393
pryankachopra 1652 "2012-10-14 15:37:27" "2011-06-21 15:08:14" 481 0.0498960498960499 24 22 122 5.083333333333333 0.9166666666666666 0.2993762993762994 0.00018122052020357106
MohamadAlarefe 19295083 "2017-09-23 21:16:58" "2017-08-29 13:11:06" 25 8.0 200 868190 275087 1375.435 4340.95 45731.08 0.0023700898306578937
