User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
Nationals;658472;2017-10-03 15:19:57;2017-09-25 16:58:05;7;28.571428571428573;200;22166;43745;218.725;110.83;9415.857142857143;0.014299555854853575
Capitals;654166;2017-10-03 15:58:50;2017-09-25 20:35:33;7;28.571428571428573;200;8055;16379;81.895;40.275;3490.5714285714284;0.005335910806387719
Titans;629316;2017-10-03 16:00:48;2017-09-24 22:51:25;8;25.0;200;19142;49894;249.47;95.71;8629.5;0.013712506912266652
mnwild;627106;2017-10-02 21:30:06;2017-09-24 02:10:04;8;25.0;200;2882;17503;87.515;14.41;2548.125;0.004063308276431736
StLouisBlues;607733;2017-10-03 15:43:34;2017-09-25 19:57:11;7;28.571428571428573;200;14303;30199;150.995;71.515;6357.428571428571;0.010460890837635229
TBLightning;607406;2017-10-03 15:29:34;2017-09-25 15:11:42;8;25.0;200;4922;18907;94.535;24.61;2978.625;0.004903845204031571
NBAOfficial;599515;2017-10-03 05:11:29;2017-04-26 03:18:29;160;1.25;200;8554;16557;82.785;42.77;156.94375;0.0002617845258250419
NJDevils;592037;2017-10-03 16:00:02;2017-09-24 00:54:55;9;22.22222222222222;200;6050;23452;117.26;30.25;3278.0;0.005536816111155215
NHRA;585048;2017-10-03 15:50:28;2017-09-22 17:05:56;10;20.0;200;3495;14211;71.055;17.475;1770.6;0.0030264183451614224
AroundTheNFL;583757;2017-10-03 16:00:16;2017-10-01 18:56:37;1;200.0;200;45578;2562;12.81;227.89;48140.0;0.08246582053834044
OU_MBBall;580449;2017-10-03 14:15:00;2017-07-31 20:46:59;63;3.1746031746031744;200;16606;27748;138.74;83.03;704.031746031746;0.0012129088792154799
Cloud9;579431;2017-10-02 19:00:02;2017-08-30 14:20:56;33;6.0606060606060606;200;9428;46689;233.445;47.14;1700.5151515151515;0.002934801816808475
ncaawbb;570705;2017-10-03 13:05:36;2017-05-13 14:00:04;142;1.4014084507042253;199;7481;10664;53.58793969849246;37.5929648241206;127.78169014084507;0.00022390147298664823
RamsNFL;567184;2017-10-03 14:50:14;2017-09-22 00:27:58;11;18.181818181818183;200;46250;110312;551.56;231.25;14232.909090909092;0.025093989059827307
NBAcom;558685;2017-10-03 16:00:05;2017-09-24 19:34:55;8;25.0;200;210326;12757;63.785;1051.63;27885.375;0.049912517787304114
WNBA;556563;2017-10-03 15:16:59;2017-09-30 00:47:18;3;66.66666666666667;200;15787;28089;140.445;78.935;14625.333333333332;0.026277947569876784
Twins;556556;2017-10-03 15:12:24;2017-09-27 03:05:55;6;33.333333333333336;200;22936;64233;321.165;114.68;14528.166666666666;0.026103692470598943
TeamEnVyUs;543716;2017-10-02 20:18:49;2017-08-27 21:36:56;35;5.714285714285714;200;8716;25125;125.625;43.58;966.8857142857144;0.0017782918183127116
NBAAllStar;538588;2017-09-27 19:19:08;2017-02-18 00:15:36;221;0.9049773755656109;200;95902;40333;201.665;479.51;616.447963800905;0.0011445631239479991
