User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
" 1327432 "2017-09-24 16:02:39" "2017-09-17 17:32:05" 6 33.333333333333336 200 1138 9415 47.075 5.69 1758.8333333333335 0.0013249894030981123
"Gidi_Traffic
" 1285075 "2017-09-24 15:55:06" "2017-09-23 13:30:21" 1 200.0 200 21743 317 1.585 108.715 22060.0 0.017166313250199405
"qatarairways
" 1279524 "2017-09-24 15:52:56" "2017-09-08 19:48:04" 15 13.333333333333334 200 3076 17089 85.445 15.38 1344.3333333333333 0.001050651127554726
"CocaColaCo
" 1277542 "2017-09-24 13:09:28" "2017-08-17 01:55:25" 38 5.2631578947368425 200 2738 16644 83.22 13.69 510.0526315789474 0.00039924529414997505
"ZARA
" 1266176 "2017-09-23 20:10:56" "2017-09-19 18:13:06" 4 50.0 200 153 1090 5.45 0.765 310.75 0.00024542401688232914
"nvidia
" 1253408 "2017-09-24 16:20:27" "2017-07-10 17:48:05" 75 2.6666666666666665 200 8692 11022 55.11 43.46 262.85333333333335 0.00020971091083935427
"Moncler
" 1237133 "2017-09-20 13:55:08" "2016-11-01 09:06:40" 323 0.6191950464396285 200 4193 6547 32.735 20.965 33.250773993808046 2.6877283197366853e-05
"ScufGaming
" 1217807 "2017-09-24 15:49:03" "2017-09-09 05:58:52" 15 13.333333333333334 200 30333 16592 82.96 151.665 3128.3333333333335 0.00256882521888389
"NVIDIAGeForce
" 1209568 "2017-09-22 21:49:47" "2017-07-23 23:27:28" 60 3.3333333333333335 200 41403 40623 203.115 207.015 1367.1 0.0011302382338157094
"DunkinDonuts
" 1176446 "2017-09-23 17:34:28" "2017-09-14 12:43:57" 9 22.22222222222222 200 73 191 0.955 0.365 29.333333333333332 2.4933854450891355e-05
"iTunes
" 1173019 "2017-09-23 23:15:01" "2017-08-18 00:14:32" 36 5.555555555555555 200 25088 23875 119.375 125.44 1360.0833333333335 0.0011594725518796656
"DJIGlobal
" 1162190 "2017-09-24 08:00:45" "2017-08-09 03:08:10" 46 4.3478260869565215 200 9462 22293 111.465 47.31 690.3260869565217 0.0005939872886159077
"travelbargains
" 1125966 "2017-09-01 14:32:11" "2016-09-26 14:33:04" 339 0.5899705014749262 200 156 322 1.61 0.78 1.4100294985250736 1.2522842594936913e-06
"oneplus
" 1117404 "2017-09-24 13:00:48" "2017-07-21 15:00:06" 64 3.125 200 7703 79919 399.595 38.515 1369.09375 0.0012252450769820048
"astonmartin
" 1112984 "2017-09-23 17:02:06" "2017-07-07 22:17:45" 77 2.5974025974025974 200 22822 76594 382.97 114.11 1291.1168831168832 0.001160049814837305
"kickstarter
" 1111888 "2017-09-24 16:08:10" "2017-08-25 19:48:06" 29 6.896551724137931 200 3867 3017 15.085 19.335 237.37931034482756 0.00021349210563008825
"Outlook
" 1097288 "2017-09-24 10:49:26" "2017-09-19 17:50:00" 4 50.0 200 628 270 1.35 3.14 224.5 0.0002045953295761915
"British_Airways
" 1096742 "2017-09-24 16:16:41" "2017-09-24 10:14:48" 1 200.0 200 13 27 0.135 0.065 40.0 3.647165878574907e-05
"lululemon
" 1074478 "2017-09-24 16:08:00" "2017-09-21 14:03:29" 3 66.66666666666667 200 2103 4349 21.745 10.515 2150.666666666667 0.0020015920909191875
"Converse
" 1074583 "2017-09-23 14:11:02" "2016-08-08 12:11:03" 411 0.48661800486618007 200 79810 116658 583.29 399.05 478.0243309002433 0.00044484635519103066
"sonyxperia
" 1073897 "2017-09-24 14:27:03" "2017-09-14 13:29:10" 10 20.0 200 994 5617 28.085 4.97 661.1 0.0006156083870240814
"adidasrunning
" 1063542 "2017-09-24 11:22:27" "2017-09-01 21:17:36" 22 9.090909090909092 200 964 1986 9.93 4.82 134.0909090909091 0.00012607956158845545
"HP
" 1062932 "2017-09-22 19:00:04" "2017-02-16 01:37:00" 218 0.9174311926605505 200 5077 20106 100.53 25.385 115.51834862385321 0.00010867896405776966
"Ford
" 1042527 "2017-09-24 16:21:57" "2017-09-24 15:34:41" 1 200.0 200 5 28 0.14 0.025 33.0 3.165385644688339e-05
"StellaMcCartney
" 1041986 "2017-09-24 14:00:34" "2017-07-10 14:10:23" 75 2.6666666666666665 200 7757 23492 117.46 38.785 416.65333333333336 0.00039986461750285835
"onedrive
" 1040646 "2017-09-24 16:01:01" "2017-09-20 14:53:01" 4 50.0 200 553 93 0.465 2.765 161.5 0.0001551920633913934
"ASTROGaming
" 1040575 "2017-09-24 16:15:16" "2017-09-10 17:25:22" 13 15.384615384615385 200 59599 7072 35.36 297.995 5128.538461538462 0.004928562056111728
"googleanalytics
" 1026988 "2017-09-22 22:05:01" "2017-08-07 13:02:00" 46 4.3478260869565215 200 4176 4908 24.54 20.88 197.47826086956522 0.0001922887715042096
"EMANSANGELS
" 1010423 "2017-09-24 03:52:33" "2016-09-19 01:10:47" 370 0.5405405405405406 200 111694 25613 128.065 558.47 371.1 0.0003672719247285543
"XboxSupport
" 1007813 "2017-09-24 16:19:02" "2017-09-23 22:35:17" 1 200.0 200 83 504 2.52 0.415 587.0 0.0005824493234359945
"googleearth
